fid;DN;Longitud;Latitud
42095;6;-5.60;39.13
42096;17;-6.67;39.11
42097;16;-6.56;39.11
42098;16;-6.51;39.15
42099;4;-6.17;39.11
42100;14;-5.18;39.11
42101;7;-1.33;39.12
42102;11;-6.77;39.10
42103;10;-6.58;39.11
42104;8;-6.43;39.11
42105;4;-6.37;39.10
42107;14;-5.57;39.10
42108;10;-5.52;39.11
42109;14;-5.45;39.12
42110;8;-3.71;39.11
42113;6;-7.10;39.10
42114;6;-7.01;39.10
42115;14;-6.73;39.10
42116;18;-6.71;39.10
42117;22;-6.69;39.10
42119;10;-6.43;39.10
42120;8;-6.41;39.10
42121;10;-6.40;39.10
42122;8;-6.26;39.10
42123;6;-6.20;39.10
42125;6;-5.81;39.10
42127;8;-5.71;39.10
42129;16;-5.33;39.10
42130;20;-5.31;39.10
42131;22;-5.30;39.10
42132;4;-5.29;39.10
42133;22;-5.26;39.12
42136;21;-5.14;39.10
42137;7;-5.08;39.10
42138;13;-4.98;39.10
42139;15;-4.97;39.10
42140;11;-4.93;39.10
42141;11;-4.89;39.10
42142;14;-4.64;39.10
42143;13;-3.98;39.10
42144;5;-3.96;39.10
42145;8;-3.77;39.13
42146;2;-2.65;39.10
42148;3;-1.36;39.10
42151;12;-6.97;39.15
42152;10;-5.67;39.11
42154;4;-1.05;39.11
42155;4;-0.37;39.13
42156;4;-6.31;39.12
42160;4;-6.23;39.12
42161;2;-5.63;39.10
42162;7;-4.80;39.10
42163;7;-4.70;39.10
42164;12;-4.50;39.10
42165;2;-2.74;39.10
42167;10;-6.97;39.09
42169;8;-6.69;39.09
42170;18;-6.66;39.09
42171;10;-6.63;39.09
42172;8;-6.62;39.09
42173;15;-6.60;39.09
42174;4;-6.44;39.09
42177;6;-6.21;39.09
42178;4;-6.20;39.09
42180;6;-5.76;39.09
42181;10;-5.71;39.09
42182;8;-5.69;39.09
42183;2;-5.65;39.09
42184;10;-5.64;39.09
42185;14;-5.58;39.09
42186;2;-5.57;39.09
42188;20;-5.44;39.09
42189;21;-5.13;39.09
42190;19;-5.08;39.09
42191;13;-5.02;39.09
42192;13;-5.00;39.09
42193;17;-4.97;39.09
42194;11;-4.95;39.09
42196;13;-4.00;39.09
42200;2;-2.70;39.09
42201;3;-1.08;39.09
42203;15;-6.88;39.12
42204;8;-4.51;39.11
42205;8;-3.91;39.10
42206;6;-5.88;39.13
42207;16;-5.54;39.09
42208;20;-5.47;39.09
42209;16;-5.31;39.09
42213;3;-1.11;39.09
42215;8;-6.56;39.08
42216;4;-6.35;39.08
42217;4;-6.28;39.08
42218;6;-6.27;39.08
42223;10;-5.65;39.08
42225;2;-5.59;39.08
42226;12;-5.58;39.08
42229;15;-4.97;39.08
42230;7;-4.95;39.08
42231;11;-4.91;39.08
42232;7;-4.84;39.08
42233;7;-4.81;39.08
42234;7;-4.75;39.08
42235;11;-4.64;39.08
42236;4;-4.31;39.08
42239;8;-3.74;39.08
42241;2;-2.76;39.08
42242;4;-1.07;39.08
42243;5;-4.02;39.09
42247;6;-6.98;39.08
42249;10;-6.47;39.09
42250;6;-5.67;39.08
42251;18;-5.41;39.08
42253;4;-4.34;39.08
42254;4;-0.29;39.08
42255;13;-6.88;39.07
42258;6;-6.70;39.07
42262;16;-5.52;39.07
42263;23;-5.48;39.07
42265;11;-5.06;39.07
42266;7;-4.70;39.07
42267;11;-4.61;39.07
42268;11;-4.56;39.07
42270;8;-3.90;39.07
42277;15;-6.80;39.09
42279;13;-3.94;39.09
42280;6;-5.70;39.07
42281;21;-5.10;39.08
42284;3;-1.32;39.08
42285;14;-6.50;39.07
42289;4;-3.17;39.07
42290;7;-1.11;39.10
42292;8;-6.56;39.06
42295;6;-5.68;39.06
42296;10;-5.63;39.06
42297;14;-5.62;39.06
42298;19;-5.50;39.06
42299;23;-5.46;39.06
42300;18;-5.42;39.06
42302;18;-5.39;39.06
42305;17;-4.97;39.06
42306;11;-4.87;39.06
42307;7;-4.78;39.06
42308;15;-4.53;39.06
42309;8;-4.51;39.06
42310;8;-4.49;39.06
42311;4;-4.29;39.06
42317;4;-3.15;39.06
42319;4;-1.14;39.06
42320;3;-1.12;39.06
42322;12;-4.54;39.09
42323;14;-6.95;39.07
42325;18;-5.37;39.12
42326;11;-5.02;39.09
42329;4;-5.32;39.07
42330;17;-5.08;39.06
42331;10;-6.69;39.06
42332;4;-6.67;39.06
42333;4;-6.37;39.06
42334;2;-5.65;39.07
42337;10;-6.78;39.07
42338;13;-6.60;39.05
42341;10;-6.47;39.05
42344;10;-5.65;39.05
42345;14;-5.63;39.05
42346;4;-5.52;39.05
42347;8;-5.51;39.05
42348;23;-5.43;39.05
42349;8;-5.42;39.05
42350;4;-5.39;39.05
42351;11;-5.00;39.05
42352;11;-4.91;39.05
42353;11;-4.59;39.05
42354;14;-4.57;39.05
42355;14;-4.51;39.05
42363;4;-0.32;39.05
42364;10;-6.54;39.07
42365;2;-2.66;39.07
42366;14;-5.56;39.07
42367;13;-4.89;39.08
42368;19;-6.66;39.05
42369;2;-2.74;39.06
42370;4;-2.63;39.06
42371;4;-6.41;39.05
42373;15;-4.99;39.05
42374;7;-4.91;39.05
42376;2;-2.71;39.05
42378;10;-6.81;39.05
42380;4;-6.69;39.05
42381;13;-6.63;39.05
42382;10;-6.56;39.05
42384;2;-5.65;39.05
42385;11;-5.50;39.05
42387;18;-5.41;39.05
42388;16;-5.38;39.05
42389;16;-5.19;39.05
42390;11;-4.89;39.05
42391;7;-4.85;39.05
42392;14;-4.59;39.05
42393;8;-4.57;39.05
42394;11;-4.56;39.05
42395;11;-4.50;39.05
42396;4;-4.31;39.05
42399;2;-2.69;39.05
42405;19;-6.86;39.07
42406;8;-2.20;39.07
42407;18;-5.15;39.07
42408;10;-6.95;39.05
42409;8;-3.92;39.05
42410;6;-5.67;39.05
42411;11;-5.46;39.05
42412;4;-3.17;39.04
42413;4;-3.21;39.11
42415;15;-6.62;39.06
42418;18;-5.32;39.05
42420;10;-5.06;39.04
42423;2;-5.69;39.04
42425;10;-5.65;39.04
42426;16;-5.42;39.04
42427;4;-5.33;39.04
42428;16;-5.32;39.04
42429;4;-5.13;39.04
42430;14;-5.10;39.04
42431;7;-4.89;39.04
42432;11;-4.88;39.04
42433;7;-4.87;39.04
42434;7;-4.78;39.04
42435;11;-4.53;39.04
42436;8;-3.89;39.04
42439;2;-2.70;39.04
42440;4;-1.08;39.04
42444;4;-0.31;39.04
42445;9;-4.33;39.07
42446;10;-1.90;39.07
42447;13;-5.04;39.06
42448;15;-4.59;39.07
42449;10;-2.13;39.07
42450;4;-4.35;39.11
42451;6;-6.38;39.06
42453;4;-5.38;39.04
42454;14;-5.18;39.03
42455;18;-4.55;39.05
42456;7;-4.49;39.03
42457;4;-0.57;39.03
42458;4;-0.40;39.07
42460;13;-6.85;39.03
42461;11;-6.65;39.03
42465;6;-5.68;39.03
42466;2;-5.65;39.03
42467;23;-5.50;39.03
42468;11;-5.48;39.03
42469;8;-5.42;39.03
42470;16;-5.23;39.03
42472;4;-5.16;39.03
42473;16;-5.14;39.03
42475;11;-4.61;39.03
42476;14;-4.53;39.03
42478;8;-3.90;39.03
42483;3;-0.90;39.06
42485;20;-5.25;39.06
42486;13;-4.92;39.03
42487;10;-5.60;39.06
42488;17;-4.98;39.03
42489;15;-6.91;39.03
42490;6;-6.53;39.03
42491;19;-5.46;39.03
42492;11;-4.76;39.09
42493;7;-0.97;39.06
42494;6;-6.94;39.03
42495;9;-6.86;39.02
42496;15;-6.83;39.03
42497;18;-5.33;39.02
42498;16;-5.31;39.02
42500;3;-1.20;39.06
42501;4;-1.12;39.04
42503;11;-6.88;39.02
42504;11;-6.85;39.02
42510;2;-5.75;39.02
42511;12;-5.64;39.02
42512;20;-5.50;39.02
42513;16;-5.43;39.02
42514;16;-5.40;39.02
42515;12;-5.19;39.02
42516;14;-5.17;39.02
42517;4;-5.13;39.02
42518;14;-5.11;39.02
42519;14;-5.08;39.02
42520;10;-5.01;39.02
42521;14;-4.98;39.02
42522;9;-4.64;39.02
42523;7;-4.50;39.02
42527;4;-1.05;39.05
42529;4;-0.45;39.02
42530;8;-0.40;39.02
42532;7;-6.66;39.02
42534;16;-5.34;39.02
42535;11;-6.60;39.02
42536;16;-5.52;39.02
42537;8;-5.05;39.02
42538;15;-6.58;39.02
42539;8;-6.57;39.01
42540;10;-6.55;39.01
42541;4;-5.65;39.01
42542;12;-5.15;39.02
42543;8;-3.02;39.02
42544;2;-6.96;39.01
42545;6;-6.95;39.01
42547;10;-6.92;39.01
42548;4;-6.86;39.01
42549;6;-6.85;39.01
42550;11;-6.68;39.01
42551;4;-6.64;39.01
42553;2;-5.68;39.01
42554;14;-5.59;39.02
42556;16;-5.48;39.01
42557;18;-5.31;39.01
42558;23;-5.28;39.01
42559;19;-5.26;39.01
42560;18;-5.21;39.01
42561;14;-5.13;39.01
42562;9;-4.72;39.01
42563;9;-4.66;39.01
42564;7;-4.64;39.01
42565;12;-4.50;39.01
42570;3;-1.08;39.01
42571;7;-1.04;39.01
42572;4;-0.32;39.01
42574;6;-5.80;39.02
42575;4;-0.26;39.03
42576;16;-4.59;39.01
42577;19;-4.55;39.01
42580;2;-6.38;39.02
42583;16;-4.99;39.00
42584;11;-4.52;39.01
42587;7;-1.14;39.00
42588;3;-1.04;39.00
42589;7;-0.29;39.00
42592;4;-6.78;39.00
42593;4;-6.63;39.00
42595;2;-5.78;39.00
42596;2;-5.74;39.00
42598;2;-5.71;39.00
42599;6;-5.70;39.00
42600;6;-5.68;39.00
42601;4;-5.54;39.00
42602;18;-5.51;39.00
42603;20;-5.33;39.00
42604;22;-5.32;39.00
42605;12;-4.74;39.00
42606;7;-4.51;39.00
42607;7;-4.30;39.00
42614;7;-4.69;39.03
42615;8;-4.42;39.01
42617;4;-5.45;39.00
42618;7;-1.11;39.00
42621;8;-5.65;39.00
42622;18;-5.57;39.00
42624;25;-5.27;39.00
42625;4;-0.63;39.18
42628;6;-6.00;38.99
42629;2;-5.96;38.99
42630;6;-5.94;38.99
42633;18;-5.64;38.99
42635;22;-5.23;38.99
42636;12;-5.16;38.99
42639;16;-4.56;38.99
42644;4;-3.92;38.99
42650;3;-1.13;39.00
42651;3;-1.10;38.99
42652;2;-6.74;39.03
42653;10;-5.18;39.00
42654;22;-5.35;38.99
42659;11;-4.72;38.99
42660;11;-4.68;38.99
42661;7;-4.53;38.99
42662;8;-6.94;38.98
42663;4;-6.72;38.98
42664;4;-6.52;38.98
42665;4;-6.00;38.98
42668;18;-5.52;38.98
42669;20;-5.50;38.98
42670;18;-5.43;38.98
42672;11;-5.27;38.98
42673;4;-5.20;38.98
42676;19;-4.92;38.98
42679;12;-4.79;38.98
42680;12;-4.75;38.98
42682;3;-4.16;38.98
42689;8;-6.68;38.99
42690;4;-6.87;38.98
42692;8;-6.61;38.99
42693;2;-5.95;38.98
42694;8;-5.87;38.98
42697;20;-5.23;38.98
42698;12;-5.06;39.00
42701;7;-0.23;38.98
42702;8;-6.95;38.97
42703;4;-6.76;38.97
42707;18;-5.64;38.97
42708;18;-5.61;38.97
42709;16;-5.36;38.97
42710;23;-5.24;38.97
42711;14;-5.17;38.97
42712;12;-5.10;38.97
42713;15;-5.06;38.97
42717;8;-4.37;38.97
42719;16;-3.01;38.97
42724;9;-4.64;38.99
42725;4;-0.43;38.99
42726;6;-6.72;38.98
42728;18;-5.49;38.97
42729;8;-5.18;38.97
42730;13;-4.69;38.97
42732;3;-1.12;38.97
42734;4;-6.78;38.96
42735;8;-6.64;38.96
42736;8;-6.58;38.96
42739;2;-5.92;38.97
42742;22;-5.33;38.96
42743;23;-5.31;38.96
42744;11;-5.27;38.96
42745;20;-5.24;38.96
42747;17;-5.08;38.96
42748;11;-5.07;38.96
42749;11;-4.86;38.96
42751;12;-4.81;38.96
42752;11;-4.73;38.96
42753;11;-4.66;38.96
42754;13;-4.64;38.96
42757;4;-3.81;38.96
42759;4;-2.37;38.96
42765;16;-5.21;39.00
42766;8;-0.36;39.00
42767;25;-5.30;38.97
42768;3;-4.27;38.98
42770;12;-5.16;38.96
42771;19;-4.91;38.99
42772;14;-4.46;38.97
42773;4;-1.22;38.99
42780;12;-4.76;38.96
42781;4;-3.89;38.97
42783;8;-3.01;38.96
42786;2;-6.71;38.95
42787;8;-6.65;38.95
42790;2;-5.99;38.95
42792;8;-5.49;38.95
42793;22;-5.41;38.95
42794;23;-5.27;38.96
42795;8;-5.24;38.95
42796;20;-5.23;38.95
42797;7;-5.08;38.95
42799;16;-4.83;38.95
42800;12;-4.82;38.95
42801;13;-4.73;38.95
42802;11;-4.72;38.95
42803;13;-4.63;38.95
42811;7;-1.06;38.95
42814;13;-3.63;38.99
42815;4;-3.51;38.99
42816;3;-2.82;38.99
42817;16;-3.06;38.99
42818;8;-3.56;38.96
42819;11;-0.32;38.98
42820;12;-5.64;38.95
42822;7;-4.66;38.95
42824;8;-3.73;39.04
42828;4;-6.91;38.95
42830;2;-6.76;38.95
42834;2;-5.96;38.95
42836;20;-5.51;38.95
42837;20;-5.46;38.95
42838;8;-5.45;38.95
42839;8;-5.35;38.95
42840;22;-5.29;38.95
42841;20;-5.26;38.95
42842;20;-5.24;38.95
42844;11;-4.88;38.95
42845;11;-4.85;38.95
42846;7;-4.72;38.95
42848;13;-3.67;38.95
42852;8;-0.38;38.95
42853;11;-0.24;38.95
42854;8;-1.98;39.03
42855;12;-4.56;38.96
42856;11;-4.44;38.97
42857;4;-2.01;38.98
42858;3;-4.16;38.97
42859;14;-5.12;38.97
42860;18;-5.38;38.98
42861;20;-5.32;38.96
42863;8;-1.79;39.03
42864;12;-4.83;38.94
42866;3;-1.12;38.94
42867;4;-0.40;38.96
42868;4;-0.21;38.94
42871;2;-6.75;38.94
42875;18;-5.51;38.94
42876;20;-5.34;38.94
42877;8;-5.05;38.94
42878;15;-5.04;38.94
42881;12;-4.73;38.94
42882;9;-4.67;38.94
42883;14;-4.44;38.94
42884;8;-4.40;38.94
42885;4;-3.75;38.94
42887;13;-3.56;38.94
42888;9;-3.55;38.94
42889;5;-3.54;38.94
42890;4;-3.22;38.94
42891;13;-2.91;38.94
42892;8;-2.03;38.94
42893;8;-1.87;38.94
42900;3;-1.04;38.96
42901;10;-6.83;38.97
42902;6;-6.73;38.94
42903;8;-6.68;38.94
42904;4;-6.55;38.97
42905;17;-5.09;38.94
42906;15;-5.07;38.94
42907;15;-4.94;38.95
42908;16;-4.79;38.97
42910;7;-1.12;38.96
42911;4;-0.49;38.94
42912;8;-0.44;38.94
42913;8;-7.02;38.93
42915;6;-6.89;38.96
42916;6;-6.77;39.02
42918;20;-5.50;38.93
42919;16;-5.20;38.93
42920;15;-5.10;38.93
42922;8;-3.27;38.93
42923;13;-2.96;38.93
42926;8;-0.35;38.93
42927;11;-0.26;38.93
42928;10;-7.03;38.93
42932;2;-6.73;38.93
42933;4;-6.48;38.93
42934;2;-5.93;38.93
42935;12;-5.62;38.93
42936;18;-5.58;38.93
42938;22;-5.38;38.93
42939;16;-5.37;38.93
42940;22;-5.36;38.93
42941;20;-5.24;38.93
42944;15;-4.99;38.93
42945;16;-4.83;38.93
42946;12;-4.82;38.93
42947;13;-4.44;38.93
42948;8;-4.43;38.93
42949;10;-4.41;38.93
42950;8;-4.37;38.93
42952;13;-2.66;38.93
42953;4;-2.38;38.93
42955;7;-1.51;38.93
42957;4;-1.23;38.94
42958;7;-1.20;38.93
42959;7;-1.05;38.93
42960;4;-0.41;38.93
42961;8;-0.37;38.93
42962;4;-0.22;38.93
42963;7;-0.28;38.96
42964;10;-6.97;38.96
42965;12;-5.13;38.93
42968;14;-5.63;38.93
42970;11;-0.32;38.93
42971;4;-6.63;38.93
42972;7;-4.73;38.92
42973;5;-4.12;38.92
42976;2;-7.04;38.92
42979;6;-6.81;38.92
42980;2;-6.79;38.92
42981;2;-6.72;38.92
42982;8;-6.59;38.93
42983;4;-6.53;38.92
42987;12;-5.59;38.92
42988;18;-5.56;38.92
42990;18;-5.52;38.92
42991;20;-5.46;38.92
42992;12;-5.24;38.92
42994;13;-5.02;38.92
42995;9;-4.91;38.92
42996;7;-4.82;38.92
42997;7;-4.80;38.92
42998;11;-4.79;38.92
42999;7;-4.77;38.92
43000;3;-4.75;38.92
43001;6;-4.41;38.92
43003;8;-3.61;38.93
43004;9;-3.56;38.92
43006;13;-2.91;38.92
43007;13;-2.89;38.92
43009;4;-2.37;38.92
43017;11;-0.23;38.92
43018;5;1.22;38.92
43019;4;-0.47;38.93
43020;6;-5.94;38.95
43021;5;-2.98;38.92
43022;10;-2.05;38.92
43024;7;-1.54;38.92
43025;2;-6.67;38.92
43026;6;-5.94;38.91
43027;10;-5.91;38.92
43028;16;-5.25;38.91
43029;10;-5.14;38.91
43031;9;-4.86;38.91
43032;8;-4.72;38.91
43033;3;-4.61;38.91
43034;10;-4.42;38.91
43043;6;-6.51;38.91
43044;6;-6.48;38.91
43045;11;-6.35;38.91
43046;2;-5.97;38.91
43048;12;-5.13;38.91
43049;14;-5.12;38.91
43051;13;-4.98;38.91
43052;10;-4.77;38.91
43053;6;-4.75;38.91
43054;7;-4.74;38.91
43055;3;-4.73;38.91
43056;8;-4.41;38.91
43064;8;-3.60;38.91
43065;8;-3.26;38.91
43068;4;-2.14;38.91
43072;8;-0.41;38.91
43074;11;-0.24;38.91
43075;4;-0.21;38.91
43076;2;-6.00;39.05
43077;4;-5.44;38.92
43079;6;-6.64;38.91
43080;8;-5.17;38.92
43081;11;-5.05;38.93
43083;4;-3.21;38.91
43084;4;-2.40;38.91
43085;3;-1.01;38.91
43086;2;-7.05;38.90
43087;2;-6.10;38.90
43093;5;-6.94;38.90
43100;4;-5.40;38.90
43101;12;-5.25;38.90
43102;10;-5.13;38.90
43103;15;-5.12;38.90
43104;15;-5.10;38.90
43105;13;-5.08;38.90
43106;13;-5.04;38.90
43107;13;-5.01;38.90
43108;13;-4.99;38.90
43109;11;-4.98;38.90
43110;9;-4.89;38.90
43111;6;-4.77;38.90
43116;4;-3.59;38.90
43126;4;-0.68;38.90
43127;4;-0.33;38.90
43128;3;-0.31;38.90
43129;11;-0.28;38.90
43130;8;-0.26;38.90
43131;4;-0.07;38.90
43134;10;-6.54;38.90
43137;8;-0.38;38.90
43138;4;-5.30;38.92
43139;9;-4.95;38.89
43140;7;-4.73;38.89
43141;4;-4.58;38.90
43143;8;-2.12;38.96
43144;6;-1.86;38.89
43146;7;-0.93;38.89
43149;6;-6.70;38.89
43152;10;-6.52;38.89
43158;12;-5.26;38.89
43159;4;-5.17;38.89
43161;4;-4.61;38.89
43164;5;-4.12;38.89
43166;4;-3.62;38.89
43167;4;-3.58;38.89
43169;13;-2.69;38.89
43173;11;-0.23;38.89
43174;4;-0.06;38.89
43175;13;-2.73;38.91
43176;11;-4.83;38.90
43177;3;-1.17;38.90
43178;4;-0.50;38.90
43179;4;-6.34;38.89
43180;16;-5.28;38.90
43181;8;-3.23;38.90
43182;7;-1.63;38.89
43183;4;-0.25;38.89
43185;4;-6.06;38.89
43186;4;-5.71;38.89
43187;15;-5.08;38.89
43188;11;-4.99;38.91
43189;13;-4.97;38.89
43190;14;-4.81;38.90
43195;4;-6.06;38.88
43199;12;-5.27;38.88
43200;13;-5.01;38.88
43201;14;-4.98;38.88
43202;7;-4.95;38.88
43203;9;-4.94;38.88
43204;8;-4.64;38.88
43209;13;-2.90;38.88
43213;13;-2.70;38.88
43214;4;-2.24;38.88
43218;3;-1.00;38.88
43219;4;-0.47;38.88
43220;7;-0.13;38.88
43221;4;-0.09;38.88
43222;8;-0.45;38.89
43223;9;-3.39;38.92
43224;4;-0.76;38.90
43225;12;-5.14;38.88
43226;17;-5.10;38.89
43227;9;-3.47;38.88
43228;3;-1.65;38.88
43231;11;-5.06;38.88
43232;3;-4.73;38.88
43233;8;-4.70;38.89
43234;6;-4.43;38.89
43235;4;-3.20;38.88
43237;4;-0.04;38.88
43238;5;-7.00;38.87
43240;8;-6.66;38.87
43243;4;-6.01;38.87
43244;22;-5.40;38.87
43245;22;-5.36;38.87
43246;22;-5.31;38.87
43247;12;-5.29;38.87
43248;13;-5.08;38.87
43249;13;-5.05;38.87
43250;14;-5.00;38.87
43251;14;-4.97;38.87
43252;12;-4.95;38.87
43253;6;-4.82;38.87
43254;8;-4.67;38.87
43266;3;-0.99;38.87
43269;4;-0.24;38.87
43270;4;-0.02;38.87
43271;5;1.23;38.87
43272;6;-6.56;38.88
43273;7;-0.80;38.90
43274;9;-2.78;38.88
43275;7;-5.91;38.87
43277;13;-2.67;38.88
43278;7;-0.31;38.89
43281;14;-5.18;38.87
43282;3;-4.83;38.87
43285;4;-0.11;38.87
43286;5;1.20;38.87
43287;5;1.29;38.87
43288;5;-7.02;38.86
43291;6;-6.70;38.86
43292;10;-6.65;38.89
43295;8;-5.86;38.86
43296;20;-5.40;38.86
43297;22;-5.33;38.86
43298;13;-5.10;38.86
43299;11;-5.08;38.86
43300;4;-5.07;38.86
43301;11;-5.06;38.86
43302;10;-5.03;38.88
43303;8;-4.95;38.86
43304;6;-4.94;38.86
43305;3;-4.68;38.86
43306;7;-4.63;38.86
43307;7;-4.45;38.86
43308;6;-4.38;38.86
43317;4;-0.37;38.86
43319;4;0.03;38.86
43320;5;1.24;38.86
43321;5;1.27;38.86
43322;13;-3.98;38.96
43323;9;-4.09;38.89
43324;2;-1.91;38.89
43325;16;-5.52;38.95
43326;13;-2.97;38.88
43330;4;-3.59;38.87
43331;6;-2.01;38.89
43333;8;-6.13;38.86
43335;22;-5.39;38.86
43336;22;-5.37;38.86
43337;16;-4.98;38.86
43338;10;-4.78;38.88
43339;8;-4.70;38.86
43342;8;-3.86;38.90
43343;13;-3.41;38.89
43344;4;-3.15;38.89
43346;13;-2.72;38.86
43349;7;-0.14;38.86
43350;5;1.32;38.86
43351;5;1.36;38.86
43352;10;-6.70;38.85
43354;8;-6.66;38.85
43357;4;-6.07;38.85
43359;18;-5.40;38.85
43360;14;-5.12;38.85
43361;11;-5.07;38.85
43362;13;-5.06;38.85
43363;11;-5.05;38.85
43364;12;-5.00;38.85
43365;12;-4.93;38.85
43366;7;-4.88;38.85
43367;3;-4.87;38.85
43368;11;-4.57;38.85
43372;5;-3.56;38.85
43373;9;-3.36;38.85
43374;8;-3.31;38.89
43375;8;-3.26;38.85
43376;4;-3.20;38.85
43379;5;-2.78;38.85
43381;4;-2.26;38.87
43385;2;-1.89;38.85
43388;4;-0.44;38.86
43389;7;-0.31;38.85
43390;4;0.02;38.85
43391;5;-4.21;38.89
43392;6;-6.73;38.89
43393;9;-4.47;38.89
43394;4;-0.33;38.86
43395;3;-1.56;38.88
43396;3;-0.29;38.87
43397;4;-6.82;38.86
43398;13;-5.01;38.85
43399;7;-4.92;38.86
43400;12;-4.69;38.86
43401;8;-4.24;38.85
43406;8;-5.03;38.85
43407;8;-4.65;38.85
43408;12;-4.66;38.90
43409;12;-4.13;38.85
43410;6;-1.86;38.85
43411;7;-1.63;38.85
43413;5;-7.02;38.84
43415;4;-6.31;38.84
43417;18;-5.38;38.84
43418;20;-5.37;38.90
43419;15;-5.14;38.84
43420;13;-5.12;38.84
43421;16;-5.00;38.84
43422;6;-4.95;38.84
43423;3;-4.88;38.84
43424;11;-4.48;38.84
43425;6;-4.44;38.84
43426;6;-4.42;38.84
43427;6;-4.38;38.84
43428;8;-4.16;38.84
43429;9;-3.56;38.84
43430;8;-3.42;38.84
43431;4;-3.37;38.84
43433;5;-3.18;38.84
43434;9;-3.16;38.84
43435;5;-3.15;38.84
43437;9;-3.11;38.84
43438;5;-2.99;38.84
43441;2;-1.90;38.84
43448;7;-4.86;38.88
43449;7;-0.99;38.87
43450;4;-5.11;38.86
43451;8;-4.37;38.85
43452;9;-6.95;38.85
43453;2;-7.05;38.85
43455;7;-5.97;38.84
43456;10;-4.95;38.85
43457;6;-6.70;38.84
43458;10;-6.68;38.84
43459;2;-6.50;38.86
43460;4;-6.05;38.85
43461;4;-5.85;38.85
43462;18;-5.32;38.84
43463;10;-5.04;38.84
43464;11;-4.61;38.84
43466;7;-4.27;38.84
43467;2;-2.79;38.84
43469;9;-2.75;38.84
43473;9;-7.00;38.89
43474;6;-6.65;38.84
43475;2;-6.58;38.84
43478;8;-6.02;38.84
43479;7;-5.86;38.84
43480;14;-5.40;38.84
43481;16;-5.35;38.84
43482;4;-5.26;38.84
43483;8;-5.24;38.84
43484;14;-5.18;38.84
43485;15;-5.16;38.84
43486;11;-5.14;38.84
43487;13;-5.13;38.84
43488;17;-5.12;38.84
43489;12;-5.08;38.84
43490;8;-5.06;38.84
43491;14;-5.02;38.84
43492;17;-5.01;38.84
43493;14;-4.99;38.84
43494;10;-4.98;38.84
43495;16;-4.97;38.84
43496;6;-4.94;38.84
43497;9;-4.89;38.85
43498;11;-4.55;38.84
43499;7;-4.53;38.84
43500;11;-4.47;38.84
43501;9;-4.24;38.84
43502;6;-4.19;38.84
43503;3;-4.10;38.84
43506;4;-3.42;38.84
43507;5;-3.23;38.84
43514;3;-1.62;38.84
43519;7;-0.94;38.84
43520;7;-0.90;38.84
43521;3;-0.87;38.89
43524;4;-0.59;38.84
43525;4;-0.30;38.84
43528;5;1.36;38.84
43529;5;1.39;38.84
43530;12;-5.48;38.86
43531;4;-1.05;38.87
43532;4;-5.99;38.84
43533;4;-5.78;38.86
43534;11;-3.94;38.84
43535;5;-2.28;38.84
43536;11;-0.37;38.84
43537;14;-5.38;38.83
43538;10;-4.95;38.83
43539;4;-3.35;38.83
43541;4;-0.80;38.83
43542;11;-0.40;38.83
43543;2;-6.77;38.87
43544;6;-6.62;38.83
43545;2;-6.56;38.83
43548;4;-6.09;38.83
43549;8;-6.03;38.83
43550;8;-6.01;38.83
43551;3;-5.96;38.83
43553;4;-5.81;38.83
43555;12;-5.36;38.83
43556;18;-5.35;38.83
43557;4;-4.99;38.83
43558;24;-4.97;38.83
43559;18;-4.94;38.83
43560;7;-4.91;38.83
43561;7;-4.82;38.83
43562;7;-4.75;38.83
43563;7;-4.73;38.83
43564;3;-4.71;38.83
43565;9;-4.28;38.83
43566;3;-4.27;38.83
43567;7;-4.25;38.83
43568;3;-4.23;38.83
43569;12;-3.55;38.83
43571;4;-3.40;38.83
43574;5;-2.89;38.83
43575;2;-2.78;38.83
43581;11;-0.85;38.83
43583;4;-0.62;38.83
43584;11;-0.29;38.83
43585;4;-0.03;38.84
43586;5;1.37;38.83
43587;5;-3.51;38.89
43588;11;-0.22;38.85
43589;7;-3.89;38.83
43590;7;-3.63;38.84
43591;4;-3.46;38.83
43592;7;-0.42;38.84
43594;3;-4.65;38.83
43595;10;-4.37;38.83
43596;6;-4.33;38.83
43598;9;-3.13;38.83
43600;7;-0.26;38.85
43602;12;-5.20;38.85
43603;23;-5.06;38.82
43604;2;-2.82;38.82
43605;11;-0.88;38.82
43606;4;-7.14;38.82
43608;4;-6.82;38.82
43609;4;-6.64;38.82
43610;7;-6.23;38.82
43611;4;-6.24;38.90
43612;7;-5.78;38.82
43613;11;-5.13;38.82
43615;4;-5.00;38.82
43616;22;-4.98;38.82
43617;18;-4.95;38.82
43618;7;-4.85;38.82
43619;7;-4.79;38.82
43620;3;-4.67;38.82
43621;4;-4.36;38.82
43622;6;-4.35;38.82
43623;7;-4.27;38.82
43624;6;-4.20;38.82
43625;3;-4.11;38.82
43626;3;-3.93;38.82
43627;12;-3.48;38.82
43628;4;-3.37;38.82
43630;5;-3.32;38.82
43631;5;-3.16;38.82
43632;2;-2.85;38.82
43633;5;-2.29;38.82
43636;7;-0.37;38.82
43638;11;-0.28;38.82
43641;11;-0.19;38.82
43642;4;0.00;38.82
43643;7;-6.39;38.86
43644;4;-0.46;38.82
43645;19;-5.01;38.82
